42;0;0;1;1;0;0;0;0;1;2;0;1;0;0;0;0;1;1;0;0;0;1;1;1;4;0;1;1;0;0;0;1;0;1;1;2;0;1;0;0;0;1;0;0;0;0;0;2;0;1;0;1;1;2;1;0;2;0;0;1;0;0;0;2;1;0;0;27;0;0;2;0;1;1;2;1;1;0;0;1;0;0;0;0;0;0;0;2;0;2;1;1;0;1;0;0;2;0;0;0;0;0;0;3;0;2;0;1;1;1;1;0;1;0;1;0;2;1;1;0;1;1;0;0;0;0;0;1;1;0;0;3;0;0;1;1;0;0;1;0;0;2;2;0;2;1;0;0;2;0;1;0;0;1;1;3;0;0;1;0;0;1;2;0;1;0;2;1;0;1;0;1;0;0;1;1;0;2;0;0;2;1;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;2;0;0
43;1;0;1;1;0;0;1;1;0;1;0;0;1;0;2;2;2;3;0;0;2;0;0;0;1;1;3;1;2;0;0;0;1;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;1;1;1;0;1;0;0;1;1;0;1;0;0;0;26;0;0;1;0;1;2;1;1;1;0;2;0;1;0;0;1;1;1;1;2;0;0;0;0;0;0;0;1;0;0;2;0;1;1;0;0;1;2;0;0;1;0;1;1;0;1;0;1;0;3;2;0;0;0;0;1;1;0;0;1;2;0;1;2;1;1;0;1;1;0;2;3;1;1;0;0;0;1;1;0;0;1;0;1;1;1;0;1;0;0;0;1;1;1;3;0;0;0;1;1;0;1;2;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;3;0;1;2;2;2;0;0;1;2
41;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;1;1;1;1;1;0;1;1;1;2;1;1;0;0;1;0;0;2;2;0;0;0;0;1;0;0;1;0;0;1;3;0;1;1;0;0;0;0;0;1;0;1;1;1;1;0;1;1;0;0;0;1;0;0;29;1;1;2;2;2;2;0;0;2;0;1;1;1;0;0;2;1;2;0;0;0;0;0;4;0;1;2;0;1;1;0;0;1;2;1;2;2;2;0;2;2;2;0;1;1;0;1;0;0;2;0;1;1;0;0;0;1;0;3;2;0;1;0;1;0;0;0;0;0;1;1;2;0;0;0;1;0;1;0;1;0;0;0;2;0;1;0;2;1;0;0;1;2;0;2;0;1;1;0;1;0;2;1;1;1;1;2;1;0;0;1;0;0;0;1;3;0;1;1;0;2;2;0;1;2;0;2;0;0;2
72;0;0;2;0;1;4;1;2;0;0;0;0;0;0;2;0;1;1;2;0;1;0;1;1;3;1;2;1;1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0;1;0;1;0;2;0;0;0;1;1;0;0;2;0;1;0;1;0;1;4;0;2;2;0;1;26;0;0;0;0;1;0;0;1;0;4;1;0;0;0;0;1;0;3;0;0;0;1;0;2;1;0;2;1;0;1;0;0;0;0;0;1;2;3;2;2;1;1;0;0;2;0;1;0;1;1;2;1;0;0;1;1;1;1;3;0;1;0;1;0;0;1;0;0;0;1;1;2;1;0;0;1;1;2;1;1;0;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;3;1;0;0;2;1;1;0;2;2;0;1;2;2;1;1;0;1;0;2;1;1;2;0;1;1;1;0;1;1;0;0
79;0;2;0;0;0;1;0;0;0;0;2;1;0;0;0;1;2;2;1;0;0;0;1;3;0;0;0;0;1;1;1;0;1;2;0;1;0;0;1;0;0;2;1;0;1;0;1;0;2;1;1;1;1;0;2;2;0;0;1;0;1;0;2;1;3;0;1;0;1;1;0;28;2;1;1;0;3;1;0;1;0;0;0;0;0;1;2;3;0;0;0;2;0;2;0;0;0;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;2;2;2;0;0;1;1;1;2;0;0;1;0;0;2;1;2;0;0;0;1;0;2;1;2;2;3;0;0;1;0;0;0;0;0;2;1;0;0;2;0;0;0;2;3;1;3;1;2;0;0;1;1;2;2;1;0;1;0;0;0;2;1;2;1;1;2;0;0;0;0;0;1;3;0;0;0;0;1;2;0;3;1;0;2;1;0
80;0;0;0;1;0;3;0;0;2;3;1;2;0;0;0;1;1;1;0;1;1;1;0;1;1;1;0;1;2;3;0;0;0;1;0;1;0;1;0;0;0;0;0;2;0;1;0;1;0;0;3;1;0;1;2;3;0;0;1;0;2;1;3;0;0;0;1;1;0;2;0;2;28;1;2;0;0;1;1;3;0;1;0;0;2;3;3;2;1;3;2;0;2;1;2;2;1;1;0;2;1;0;1;2;1;0;1;1;0;2;1;1;0;0;0;2;1;0;2;2;2;1;0;3;0;0;0;1;1;0;0;1;0;2;1;1;1;1;2;1;1;2;1;1;1;2;0;0;1;2;0;1;1;2;0;0;1;0;0;0;1;0;3;0;2;1;0;1;1;1;1;0;1;0;1;0;1;0;1;1;0;0;0;0;0;2;1;1;0;0;1;4;0;0;1;0;0;2;2;0
78;0;0;2;0;1;0;2;0;0;1;0;2;0;0;1;1;0;1;0;1;0;1;0;2;1;0;1;0;0;2;1;0;0;1;0;0;1;1;0;0;1;2;2;1;0;1;0;1;1;3;1;1;1;1;1;2;1;0;3;0;1;1;0;0;0;0;0;1;1;2;0;1;1;26;2;0;0;0;0;2;1;1;1;0;0;2;0;2;0;1;1;1;0;0;0;0;0;2;0;0;1;2;1;2;0;0;0;0;0;0;1;0;0;1;0;1;0;0;2;1;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;1;0;4;1;0;0;0;1;2;1;0;1;2;2;0;0;1;0;0;1;2;0;1;1;1;2;1;2;0;2;0;1;0;1;0;1;1;0;2;2;2;1;1;0;2;1;0;0;1;0;1;0;1;0;1;1;1;0;0;1;0;1;0
81;1;1;0;1;0;1;0;1;1;1;2;0;0;1;1;2;1;0;2;1;1;1;2;0;0;2;1;3;0;1;0;1;0;1;1;3;1;2;0;0;1;2;1;2;0;0;3;0;0;1;1;1;0;1;1;2;0;1;2;0;0;1;0;0;1;1;2;2;2;2;0;1;2;2;36;1;2;1;1;2;0;0;2;0;0;1;1;0;0;4;1;0;0;2;0;0;0;1;0;1;2;1;0;2;1;1;3;3;0;3;0;0;3;0;1;0;0;0;1;3;0;1;2;1;1;0;0;2;1;2;1;0;0;0;1;1;0;0;0;1;3;3;0;0;2;3;1;0;2;4;1;2;0;0;2;0;0;2;2;2;1;1;0;1;0;1;3;1;1;1;2;3;3;1;0;0;1;1;0;1;0;1;3;0;0;1;0;2;2;0;3;2;0;2;0;0;0;2;0;1
83;2;1;1;0;0;1;2;2;1;0;1;1;0;1;2;0;1;1;0;0;2;2;2;1;2;3;1;2;2;0;0;0;1;0;2;0;0;0;2;0;1;0;1;0;1;1;2;1;0;1;1;1;1;1;1;1;0;0;1;2;0;1;0;0;0;1;1;1;1;2;1;0;0;0;1;33;1;3;0;1;3;0;0;0;0;1;3;0;2;1;1;1;0;2;1;0;0;0;1;2;1;2;1;0;2;1;1;0;0;1;2;2;0;4;0;1;3;0;1;3;2;0;3;1;0;0;0;0;0;2;2;1;0;0;1;1;2;1;0;1;3;0;0;0;1;2;3;0;1;2;1;1;0;1;0;1;1;1;0;0;6;2;1;2;0;3;0;1;2;1;0;0;2;0;1;0;1;0;0;0;1;1;0;2;1;1;1;1;2;0;0;0;0;2;2;2;1;0;1;2
82;1;0;0;0;1;1;3;1;0;1;2;0;0;0;1;3;1;0;1;0;1;2;1;2;2;0;1;1;0;1;3;0;1;0;0;1;1;2;1;0;1;0;1;0;1;0;0;0;2;0;4;0;0;0;1;1;1;0;0;1;0;0;1;2;2;2;2;1;1;0;0;3;0;0;2;1;31;1;1;2;1;1;1;1;1;1;1;1;0;4;1;0;3;1;1;2;1;0;1;1;2;0;0;0;0;2;0;0;1;1;1;0;2;1;0;0;2;0;4;1;2;3;1;2;0;2;1;2;0;1;1;0;0;0;0;0;0;1;2;0;0;0;1;1;2;1;3;1;1;0;0;2;2;0;0;1;0;1;0;3;2;1;4;0;1;2;1;2;1;1;0;2;1;0;0;1;2;2;1;0;2;0;0;0;2;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0
84;0;0;0;1;2;1;1;2;1;1;0;0;0;1;1;1;1;3;0;0;1;2;1;0;1;2;4;1;1;0;0;1;1;0;1;0;0;1;0;2;0;1;0;1;0;0;0;1;0;1;2;0;1;1;1;3;2;1;1;1;2;3;0;0;0;1;2;0;1;0;0;1;1;0;1;3;1;31;1;2;0;2;0;0;0;1;0;1;2;0;1;0;1;1;2;1;0;1;0;1;1;1;1;1;0;1;1;0;1;0;0;0;1;2;2;1;1;2;0;1;1;3;1;1;1;2;3;0;2;0;2;2;0;0;1;1;2;1;2;2;1;0;0;0;1;1;1;0;2;1;2;0;0;1;1;2;1;2;0;0;2;1;0;1;0;0;0;2;2;2;2;1;3;0;1;1;2;0;1;0;1;0;1;2;0;0;0;1;1;0;2;0;0;0;0;0;0;1;0;0
85;0;1;1;0;1;0;3;2;1;0;0;2;0;1;0;0;0;0;1;0;0;0;1;2;2;0;1;1;2;0;0;0;0;0;0;0;1;1;2;2;0;0;2;1;3;2;0;0;2;0;0;0;1;0;2;0;1;1;1;0;1;1;2;0;1;1;3;0;0;2;1;0;1;0;1;0;1;1;31;0;1;1;0;1;0;1;1;2;0;1;1;0;1;2;1;0;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;2;1;0;2;1;1;1;1;0;0;1;0;1;2;0;0;0;0;2;2;0;0;1;0;0;0;0;1;2;2;2;0;1;2;1;0;1;1;0;1;1;2;1;0;1;2;2;1;0;1;0;1;1;1;0;0;0;1;0;2;2;0;2;2;1;1;1;0;0;1;0;1;1;2;0;2;1;0;2;2;1;0;1;0;1;0;1;0
143;0;1;0;1;0;1;1;0;1;0;0;2;1;0;3;0;0;0;1;1;1;2;0;1;2;2;1;0;1;0;0;0;1;0;0;0;0;1;1;1;1;1;0;0;0;1;2;0;1;0;2;2;0;0;2;1;0;0;1;0;0;0;2;1;3;0;0;1;2;0;0;1;3;2;2;1;2;2;0;31;1;2;0;0;0;0;2;1;1;0;2;0;0;0;0;1;1;0;1;1;0;2;0;3;0;1;2;0;1;1;1;0;1;0;0;1;0;0;2;2;0;3;0;0;1;1;2;4;1;0;0;0;0;0;2;0;1;1;1;1;1;0;0;1;1;1;1;1;1;2;2;0;2;1;1;0;0;2;1;1;0;1;1;1;1;1;0;0;0;0;2;1;1;0;1;0;0;0;0;1;0;1;0;0;1;0;1;2;0;0;2;3;4;2;0;3;0;0;1;1
86;1;1;1;0;1;2;2;0;0;0;1;0;0;0;1;0;0;1;0;0;1;1;0;1;0;0;0;0;2;0;1;0;1;1;0;0;0;0;1;0;1;0;2;1;0;2;0;1;1;0;0;1;0;2;0;0;0;1;0;2;0;0;0;0;1;0;1;0;0;1;4;0;0;1;0;3;1;0;1;1;27;0;1;1;0;3;0;1;0;2;1;1;0;0;1;0;1;0;0;0;0;3;0;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;4;0;1;0;0;0;2;1;2;1;1;1;0;0;0;2;2;0;1;1;0;2;1;0;2;0;1;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;2;1;1;1;0;2;2;2;0;0;1;0;0;1;2;3;1;2;2;0;0
87;0;0;0;1;0;0;0;1;1;0;0;2;0;0;0;0;0;0;1;1;0;1;0;0;0;0;2;1;0;0;0;3;0;0;0;0;0;0;1;1;0;3;0;2;0;0;1;0;1;0;2;0;0;0;4;1;1;0;0;0;0;0;2;1;3;0;1;0;1;1;1;0;1;1;0;0;1;2;1;2;0;21;0;0;1;0;0;0;0;1;2;0;1;1;1;2;2;0;0;0;1;1;2;1;1;1;1;1;3;1;0;2;0;1;0;0;1;4;1;1;1;1;1;1;2;0;1;2;1;0;0;1;0;1;2;0;2;0;1;2;0;0;1;1;0;0;0;0;1;0;2;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;1;2;0;0;0;1;1;0;0;0;0;0;3;1;0;1;1;0;0;0;2;0;0
88;1;0;0;1;1;0;0;1;1;1;2;0;0;1;0;1;0;0;0;0;1;1;1;1;0;0;0;1;0;1;0;0;1;2;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;2;1;0;0;0;2;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;2;0;1;0;0;0;1;0;20;0;0;0;0;2;0;1;0;1;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;0;1;2;1;1;1;1;1;2;0;1;0;1;0;0;0;1;2;2;0;2;1;1;0;0;0;1;0;0;1;1;0;0;3;2;0;0;0;1;1;0;0;2;0;3;0;1;0;0;0;1;0;1;0;0;0;1;0;0;3;0;1;0;0;0;1;1;1;0;0;2;2;1;0;1;0;1;1;0;0;0
73;0;1;1;1;0;0;0;2;0;1;1;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;2;0;1;1;1;2;0;1;1;2;1;1;1;0;0;1;0;1;0;1;1;0;0;2;1;0;1;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;26;0;1;0;4;0;0;3;1;1;0;1;0;0;1;0;0;1;2;1;0;0;2;0;0;4;0;2;1;1;2;0;0;2;1;1;0;0;0;0;1;1;2;0;1;0;0;0;0;1;1;1;0;0;0;2;0;0;0;0;1;1;0;0;1;0;0;1;2;1;0;0;0;2;0;1;2;0;0;1;1;0;0;1;1;1;2;0;1;0;0;0;0;1;0;0;0;1;0;0;2;4;0;2;0;2;2;0;0;0;0;1;0;0;1;0;0
91;1;1;0;1;1;0;1;0;0;0;0;0;2;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;1;1;2;1;1;0;1;0;0;0;2;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;2;0;0;0;0;0;1;0;0;0;2;0;0;0;1;0;0;0;0;1;0;0;20;0;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;2;2;0;0;0;1;0;1;2;1;1;1;0;0;0;3;0;0;0;1;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;2;1;2;0;0;0;0;0;0;0;2;1;0;0;2;0;0;2;2;0;0;0;0;0;1;0;0;0;1;1;1;1;0;1;1;2;0;0;1;0;0;0;0;1;0;0;0;1;1;1;1;4;1;0;1;0;0;0;0;0;0;0;1;0
90;1;1;0;1;0;1;2;2;0;1;0;1;0;2;0;0;0;2;0;0;0;0;1;3;1;1;3;0;0;2;1;1;0;0;1;0;0;3;0;0;1;0;2;3;0;0;0;1;1;0;1;1;0;2;2;3;0;3;3;1;2;0;1;0;0;2;0;0;1;2;0;1;3;2;1;1;1;1;1;0;3;0;0;1;0;33;0;0;1;1;1;0;1;1;0;0;0;1;1;4;0;1;0;1;0;0;0;1;1;0;1;2;1;1;0;1;0;2;1;1;2;1;0;1;2;1;0;1;1;2;0;0;1;2;0;0;2;2;0;0;1;0;2;1;0;0;3;1;2;0;0;0;0;1;0;2;1;1;0;1;1;0;0;1;0;0;0;3;1;1;3;1;2;1;0;1;0;2;1;1;0;1;0;2;0;1;0;0;4;1;1;0;1;0;0;1;0;5;0;0
93;0;0;0;1;0;1;0;1;1;2;2;4;0;0;0;1;0;1;0;0;1;1;1;2;0;1;0;1;0;0;0;1;1;0;0;0;2;1;2;1;1;0;1;0;1;0;1;0;0;0;1;0;1;0;1;0;1;2;1;0;2;0;1;0;1;0;2;0;1;1;1;2;3;0;1;3;1;0;1;2;0;0;0;0;1;0;25;1;1;2;0;1;0;1;3;1;0;0;0;1;2;1;0;0;1;1;5;0;1;1;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;1;0;2;1;0;0;2;1;1;1;1;0;0;2;1;1;1;2;0;3;0;1;0;0;2;1;1;0;0;3;0;0;0;0;1;2;0;1;2;0;2;2;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1;1;0;0;0;0
94;3;0;0;1;0;0;2;1;1;1;1;2;0;0;1;0;1;0;0;1;0;0;0;2;0;0;1;1;0;0;0;0;3;2;0;0;0;0;1;1;0;1;0;0;1;1;1;0;3;2;1;1;1;0;1;2;1;1;3;1;0;2;0;1;0;0;0;2;1;2;0;3;2;2;0;0;1;1;2;1;1;0;2;4;1;0;1;33;0;2;1;1;0;0;4;0;2;2;0;1;0;1;0;1;0;1;0;1;1;1;1;0;1;1;0;2;2;1;0;3;2;1;1;2;1;0;0;1;0;0;0;3;0;1;0;1;1;1;0;3;0;1;3;0;4;3;3;0;1;2;0;1;1;1;2;2;1;1;0;2;0;0;1;0;1;0;0;1;0;0;0;4;0;1;1;1;1;0;0;0;0;0;1;4;3;0;4;0;0;0;2;1;0;0;2;2;0;0;0;0
71;0;1;0;0;0;1;0;2;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;0;1;1;1;0;0;0;2;0;1;0;0;0;0;0;0;2;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;2;0;3;0;1;0;0;2;0;2;0;1;0;0;0;0;0;1;1;0;18;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;1;1;0;0;1;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;1;0;2;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;2;0;1;0;1;2;1;0;1;1;0;1;0;0;1;2;2;1;1;0;2;0;0;2;0;1;0;0
92;0;0;1;1;1;1;2;1;0;1;1;0;0;1;0;2;1;0;0;1;0;1;0;0;0;3;1;0;2;1;1;1;2;2;0;3;2;0;3;2;0;1;0;2;1;0;0;0;1;0;1;0;0;0;1;2;0;0;0;0;1;1;3;1;0;0;1;2;0;0;0;0;3;1;4;1;4;0;1;0;2;1;1;0;0;1;2;2;0;34;1;0;2;1;3;1;1;0;1;2;2;1;0;2;1;1;1;0;2;1;1;2;0;1;0;1;2;1;1;4;2;2;1;0;1;0;0;1;1;0;1;2;0;1;0;1;2;2;1;2;1;1;2;0;0;0;3;0;0;0;0;2;1;0;2;1;0;0;1;0;2;0;1;0;0;1;2;0;1;0;1;3;1;0;0;0;0;2;0;0;0;0;0;2;0;1;1;0;0;1;0;2;0;0;1;0;0;2;1;0
95;0;1;2;0;1;0;1;1;0;0;0;0;0;1;1;1;1;1;1;2;0;0;0;0;1;1;0;3;0;1;1;3;0;0;3;2;1;1;1;0;1;2;1;1;2;1;1;2;0;0;1;0;0;0;1;0;1;0;1;0;0;0;2;0;0;0;0;1;0;0;0;0;2;1;1;1;1;1;1;2;1;2;0;3;0;1;0;1;1;1;31;0;1;0;0;0;1;2;0;1;2;0;0;1;1;0;0;1;1;2;3;1;0;2;0;1;1;1;0;3;0;0;0;2;1;1;1;1;1;1;2;0;0;0;1;3;2;1;1;1;0;1;1;0;2;0;1;2;0;0;2;3;0;1;0;2;1;1;1;0;1;0;0;1;0;2;1;0;1;2;0;0;2;0;1;2;0;5;2;0;1;0;0;0;1;1;1;1;0;0;2;0;1;1;1;0;0;1;1;0
96;0;0;0;1;0;0;1;1;0;1;0;1;1;1;0;1;1;0;1;0;0;0;1;0;1;0;0;1;1;1;0;0;0;2;0;0;1;2;1;0;1;1;0;0;0;0;1;0;0;1;0;3;2;1;0;1;1;0;1;2;2;0;0;2;0;1;0;1;0;0;0;2;0;1;0;1;0;0;0;0;1;0;1;1;0;0;1;1;1;0;0;23;0;1;1;1;1;1;0;0;0;2;0;0;2;0;0;0;0;1;0;1;1;2;2;1;1;0;0;0;0;0;1;1;0;0;1;2;0;1;1;3;1;1;0;1;0;0;0;0;1;1;2;0;1;0;0;1;0;2;1;1;0;2;0;2;1;2;1;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;2;1;1;3;0;0;0;0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;1
97;2;0;0;0;1;1;2;0;1;2;1;0;0;0;2;0;0;2;1;1;1;0;2;0;0;0;0;1;2;0;1;2;0;0;1;0;1;0;0;0;0;2;1;1;0;1;4;1;2;1;2;2;1;1;1;1;0;3;1;0;1;1;4;1;0;1;1;0;0;0;1;0;2;0;0;0;3;1;1;0;0;1;0;1;0;1;0;0;0;2;1;0;27;0;0;0;2;0;0;2;2;1;0;0;0;1;0;2;3;2;1;0;1;0;0;3;0;0;1;2;1;1;2;1;0;1;1;2;1;2;1;0;1;2;0;1;1;2;3;1;1;0;2;1;1;2;2;0;2;0;1;3;0;2;0;0;1;3;0;2;1;0;2;1;0;0;0;1;3;0;0;0;1;2;2;0;1;1;1;1;0;2;0;0;1;2;0;2;0;0;0;0;0;0;1;0;0;0;1;0
98;0;0;0;2;1;0;1;1;0;1;1;1;0;0;0;1;2;2;2;0;0;3;0;1;0;0;0;1;0;1;0;0;0;0;1;1;1;1;0;1;1;1;1;1;2;0;1;1;1;0;0;0;2;1;1;0;0;1;1;0;1;0;2;1;1;0;1;1;0;4;0;2;1;0;2;2;1;1;2;0;0;1;1;0;1;1;1;0;0;1;0;1;0;27;0;0;3;0;0;1;0;0;1;1;2;1;1;1;1;1;0;0;2;4;1;0;1;0;2;1;3;1;1;0;1;1;0;1;2;1;2;2;1;0;0;0;1;1;2;0;0;0;2;0;1;2;0;0;1;1;0;0;0;0;2;1;2;3;0;0;1;0;0;0;1;4;1;2;0;0;1;0;0;1;2;0;2;0;1;0;2;0;0;0;1;0;1;0;1;2;0;0;1;1;0;0;0;0;0;1
99;0;0;0;1;0;1;2;2;1;1;1;0;0;3;1;2;1;2;0;0;1;0;0;1;0;0;2;1;0;0;1;1;1;0;0;1;2;1;4;1;0;0;1;1;1;0;1;3;0;0;1;2;1;0;1;1;0;1;0;0;1;1;0;2;1;0;1;0;0;0;2;0;2;0;0;1;1;2;1;0;1;1;1;1;1;0;3;4;0;3;0;1;0;0;26;3;0;0;0;0;0;1;2;0;1;1;2;0;2;0;3;1;0;0;1;1;2;1;1;2;2;2;0;2;0;0;1;0;0;0;0;0;0;1;1;0;2;2;0;1;0;0;1;1;2;0;1;0;0;1;2;0;1;0;1;2;0;1;0;0;1;2;2;0;1;1;0;3;0;1;3;1;1;0;0;2;1;1;0;1;1;1;0;1;0;0;1;0;0;0;1;3;0;0;1;0;1;1;0;0
100;0;0;1;2;0;2;2;3;2;1;2;0;0;2;0;2;0;1;0;1;1;0;1;2;1;0;1;0;1;0;0;1;0;2;0;0;1;1;1;1;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;1;1;0;0;1;1;0;0;1;1;0;2;0;0;0;2;1;0;1;0;2;0;0;0;0;1;0;0;1;0;1;0;0;3;24;2;0;1;0;0;0;1;0;1;0;2;1;0;0;1;0;0;2;0;0;1;1;0;1;0;3;0;0;0;0;3;2;2;0;0;0;0;0;1;0;0;1;2;0;0;1;1;1;0;2;0;1;0;1;0;0;0;1;1;2;0;1;0;1;3;1;0;0;2;1;3;1;0;0;0;1;1;0;1;1;0;1;1;1;2;2;0;1;2;0;0;2;0;1;0;0;0;1;3;2;0;0;0;1
76;1;0;1;0;1;3;0;0;1;0;0;1;0;0;1;0;2;1;1;1;0;0;1;0;1;0;0;0;2;0;0;1;0;0;0;1;0;2;1;0;0;0;0;2;0;1;1;1;3;1;1;1;2;1;0;1;2;1;0;1;0;0;0;1;0;0;0;2;1;2;0;0;1;0;0;0;1;0;0;1;1;2;1;0;0;0;0;2;0;1;1;1;2;3;0;2;31;0;0;1;2;3;0;1;2;2;1;1;1;2;1;1;0;0;0;0;3;0;1;2;0;1;0;0;0;2;1;0;2;1;0;1;0;0;0;0;1;2;2;0;0;1;0;0;0;1;0;1;0;0;1;0;1;0;0;3;0;1;0;0;1;0;2;1;1;0;1;0;0;0;0;0;0;0;1;1;0;2;0;2;2;1;3;2;1;0;0;0;0;2;1;0;1;1;0;1;1;2;1;3
77;0;1;0;1;1;2;1;0;1;1;0;0;2;0;1;1;0;1;1;3;1;0;1;0;0;1;0;0;0;0;0;0;2;0;1;1;1;0;0;1;0;1;0;0;2;0;0;0;0;1;1;2;3;0;0;2;1;1;0;1;1;2;0;0;0;1;1;0;0;0;2;1;1;2;1;0;0;1;0;0;0;0;0;1;1;1;0;2;0;0;2;1;0;0;0;0;0;24;0;0;0;1;1;1;1;0;1;0;0;3;1;0;1;1;1;2;0;1;1;0;0;0;0;2;0;2;0;1;0;1;0;0;1;1;0;1;1;1;0;0;1;0;1;0;0;2;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;2;1;0;1;1;3;1;0;0;1;1;2;0;1;1;1;0;1;3;0;0;1;1;0;2;0;0;1;0;1;0;0;0;2
74;2;2;0;0;0;0;0;1;2;1;1;0;0;1;1;1;0;2;1;0;3;2;1;0;2;0;3;1;0;1;1;0;0;2;0;0;2;4;1;1;1;0;0;0;0;1;0;0;0;2;0;0;0;2;0;1;2;1;0;0;1;1;0;0;2;1;1;0;0;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;28;1;1;1;0;2;0;0;0;1;0;0;0;1;0;0;0;0;2;0;0;0;0;0;2;1;1;2;0;1;0;1;0;0;2;0;0;1;0;0;0;0;1;0;2;0;0;0;0;1;0;0;1;1;0;0;0;1;1;2;1;1;0;2;0;0;0;1;0;1;0;0;1;2;2;1;0;1;0;1;1;0;0;0;1;0;1;2;0;1;0;0;2;2;0;2;0;1;0;0;2;1
89;0;1;1;0;0;0;0;3;2;1;0;0;1;0;1;0;0;4;0;2;0;0;0;4;0;3;0;0;2;0;0;1;2;1;0;0;1;2;0;1;0;0;1;1;1;0;1;1;0;0;2;0;0;0;0;2;0;0;1;0;0;1;2;0;0;3;0;0;2;1;0;1;2;0;1;2;1;1;1;1;0;0;0;0;0;4;1;1;1;2;1;0;2;1;0;0;1;0;1;24;1;1;0;0;0;0;1;0;0;2;0;0;1;0;0;0;0;1;1;2;0;0;0;1;0;2;0;2;2;0;0;0;2;2;0;0;2;1;0;1;4;3;2;1;0;0;4;1;1;0;0;2;0;0;0;1;0;2;0;0;0;1;2;1;1;1;1;1;3;0;0;1;0;0;2;1;0;1;1;0;0;0;1;1;1;0;1;1;2;0;1;1;0;0;0;2;0;1;1;0
75;0;0;0;0;0;0;1;0;1;2;0;0;0;1;0;0;0;0;0;0;0;1;2;0;0;2;2;1;2;1;0;1;1;0;0;1;0;2;0;0;1;1;2;1;0;0;2;2;0;1;1;0;0;3;2;2;2;2;1;0;0;2;1;1;1;0;0;0;0;0;1;0;1;1;2;1;2;1;1;0;0;1;1;1;0;0;2;0;0;2;2;0;2;0;0;0;2;0;1;1;24;1;1;1;0;2;2;1;1;0;0;1;0;0;0;0;0;0;2;4;1;0;2;0;3;1;0;0;0;1;1;1;0;0;0;2;2;0;0;0;1;1;2;0;0;0;2;0;1;0;1;2;1;0;0;1;1;0;1;1;1;0;0;0;0;0;2;2;0;0;1;0;2;2;0;0;1;4;1;0;1;1;2;0;1;0;1;1;2;0;0;1;0;1;0;1;1;2;0;0
